order_item_id,order_id,order_date,customer_id,customer_name,email,region,signup_date,channel,order_status,product_id,product_name,category,unit_price,quantity,line_total,had_discount
9148,5084,2026-03-27,1051,Alexander Le,alexander.le68@gmail.com,Port Harcourt,2026-03-08,Online,Completed,113,Air Fryer 5L,Electronics,62000.0,3,186000.0,False
9456,5256,2026-04-14,1127,Charles Ellis,charles.ellis20@gmail.com,Port Harcourt,2026-02-06,Online,Completed,110,Vegetable Oil 5L,Essentials,11800.0,3,31672.0,True
9317,5175,2026-03-17,1087,Thomas Mueller,thomas.mueller92@yahoo.com,Port Harcourt,2025-11-08,In-store,Completed,103,Anker Power Bank 20000Mah,Electronics,18500.0,1,18500.0,False
9075,5038,2026-03-24,1021,Janet Williams,janet.williams59@outlook.com,Abuja,2024-10-11,Online,Completed,111,Detergent Powder 4Kg,Essentials,5200.0,1,4615.0,True
9461,5257,2026-05-24,1127,Charles Ellis,charles.ellis20@gmail.com,Port Harcourt,2026-02-06,In-store,Completed,108,Led Desk Lamp,Home,7200.0,2,13657.0,True
9415,5230,2026-05-18,1116,Christopher Lopez,christopher.lopez55@yahoo.com,Lagos,2025-10-11,Online,Completed,105,Sonic Standing Fan,Home,24500.0,1,24500.0,False
9217,5120,2026-06-08,1063,Aaron Nguyen,aaron.nguyen9@yahoo.com,Lagos,2024-08-18,In-store,Completed,111,Detergent Powder 4Kg,Essentials,5200.0,2,8921.0,True
9201,5112,2026-04-10,1056,Nancy Baker,nancy.baker17@gmail.com,Port Harcourt,,In-store,Completed,112,Assorted Toiletries Pack,Essentials,6300.0,5,31500.0,False
9303,5170,2026-04-15,1082,Jeremy Whitehead,jeremy.whitehead31@gmail.com,Lagos,2026-02-10,In-store,Completed,106,Non-Stick Cookware Set,Home,32000.0,5,160000.0,False
9388,5218,2026-03-13,1113,Brian Silva,brian.silva92@yahoo.com,Port Harcourt,2024-08-03,Online,Completed,103,Anker Power Bank 20000Mah,Electronics,18500.0,2,37000.0,False
9013,5008,2026-06-22,1004,Patricia Miller,patricia.miller76@yahoo.com,Port Harcourt,2024-03-30,Online,Completed,112,Assorted Toiletries Pack,Essentials,6300.0,2,12600.0,False
9283,5158,2026-06-25,1074,Amber Blair,amber.blair94@gmail.com,Abuja,2026-06-03,In-store,Completed,111,Detergent Powder 4Kg,Essentials,5200.0,1,5200.0,False
9439,5245,2026-06-13,1119,Pamela Sanchez,pamela.sanchez91@yahoo.com,Abuja,2025-07-18,In-store,Completed,109,Basmati Rice 10Kg,Essentials,14500.0,2,29000.0,False
9462,5257,2026-05-24,1127,Charles Ellis,charles.ellis20@gmail.com,Port Harcourt,2026-02-06,In-store,Completed,105,Sonic Standing Fan,Home,24500.0,1,24500.0,False
9352,5199,2026-02-26,1099,Andrea Williams,andrea.williams92@yahoo.com,Lagos,2025-11-16,Online,Completed,103,Anker Power Bank 20000Mah,Electronics,18500.0,1,18500.0,False
9336,5190,2026-03-30,1094,Michelle Wright,michelle.wright87@gmail.com,Port Harcourt,2024-03-10,In-store,Completed,115,Office Chair,Home,45000.0,5,225000.0,False
9218,5121,2026-04-23,1063,Aaron Nguyen,aaron.nguyen9@yahoo.com,Lagos,2024-08-18,Online,Completed,103,Anker Power Bank 20000Mah,Electronics,18500.0,1,18500.0,False
9433,5242,2026-09-10,1119,Pamela Sanchez,pamela.sanchez91@yahoo.com,Abuja,2025-07-18,In-store,Cancelled,103,Anker Power Bank 20000Mah,Electronics,18500.0,1,18500.0,False
9005,5004,2026-01-28,1002,Joshua Walker,joshua.walker29@gmail.com,Abuja,2024-09-07,Online,Completed,107,Memory Foam Pillow,Home,9500.0,1,9500.0,False
9362,5203,2026-04-09,1102,Melinda Martin,melinda.martin10@gmail.com,Abuja,2026-02-08,Online,Cancelled,101,Samsung 43-Inch Smart Tv,Electronics,185000.0,1,185000.0,False
9281,5157,2026-06-21,1074,Amber Blair,amber.blair94@gmail.com,Abuja,2026-06-03,In-store,Completed,105,Sonic Standing Fan,Home,24500.0,1,24500.0,False
9145,5081,2026-04-03,1049,Wendy Rice,wendy.rice78@gmail.com,Port Harcourt,2025-06-03,Online,Completed,110,Vegetable Oil 5L,Essentials,11800.0,1,11800.0,False
9055,5028,2026-07-01,1012,Matthew Moore,matthew.moore49@gmail.com,Lagos,2024-04-04,Online,Completed,109,Basmati Rice 10Kg,Essentials,14500.0,2,24696.0,True
9164,5092,2026-02-09,1053,Joseph Davidson,joseph.davidson40@gmail.com,Lagos,2025-01-06,Online,Completed,113,Air Fryer 5L,Electronics,62000.0,2,124000.0,False
9200,5111,2026-04-05,1056,Nancy Baker,nancy.baker17@gmail.com,Port Harcourt,,Online,Completed,106,Non-Stick Cookware Set,Home,32000.0,1,32000.0,False
9213,5117,2026-03-30,1058,Rita Harrell,rita.harrell78@yahoo.com,Abuja,2025-06-24,In-store,Completed,102,Hp Pavilion Laptop,Electronics,420000.0,1,420000.0,False
9358,5201,2026-01-31,1101,Tanya House,tanya.house39@yahoo.com,Port Harcourt,2025-10-22,In-store,Completed,112,Assorted Toiletries Pack,Essentials,6300.0,2,12600.0,False
9223,5123,2026-08-10,1063,Aaron Nguyen,aaron.nguyen9@yahoo.com,Lagos,2024-08-18,In-store,Completed,106,Non-Stick Cookware Set,Home,32000.0,1,32000.0,False
9107,5058,2026-06-22,1034,Jeremy Johnson,jeremy.johnson96@outlook.com,Lagos,2024-09-09,Online,Completed,106,Non-Stick Cookware Set,Home,32000.0,2,64000.0,False
9300,5168,2026-06-07,1081,Chad Welch,chad.welch70@gmail.com,Lagos,2025-10-29,In-store,Completed,109,Basmati Rice 10Kg,Essentials,14500.0,2,29000.0,False
9044,5022,2026-07-07,1011,Linda Wolfe,linda.wolfe28@yahoo.com,Abuja,2024-06-08,Online,Completed,109,Basmati Rice 10Kg,Essentials,14500.0,2,29000.0,False
9463,5258,2026-08-31,1127,Charles Ellis,charles.ellis20@gmail.com,Port Harcourt,2026-02-06,Online,Completed,111,Detergent Powder 4Kg,Essentials,5200.0,1,5200.0,False
9305,5171,2026-08-07,1082,Jeremy Whitehead,jeremy.whitehead31@gmail.com,Lagos,2026-02-10,Online,Completed,114,Microwave Oven 25L,Electronics,78500.0,2,136948.0,True
9252,5138,2026-04-07,1070,Katie Anderson,katie.anderson74@outlook.com,Port Harcourt,2026-06-22,In-store,Completed,111,Detergent Powder 4Kg,Essentials,5200.0,2,10400.0,False
9307,5172,2026-08-08,1083,Michele Jones,michele.jones62@gmail.com,Abuja,2025-05-12,In-store,Returned,104,Bluetooth Wireless Earbuds,Electronics,15500.0,4,53299.0,True
9083,5042,2026-03-30,1025,Cynthia Diaz,cynthia.diaz69@outlook.com,Port Harcourt,2024-06-24,Online,Completed,115,Office Chair,Home,45000.0,1,45000.0,False
9167,5095,2026-06-06,1053,Joseph Davidson,joseph.davidson40@gmail.com,Lagos,2025-01-06,Online,Completed,109,Basmati Rice 10Kg,Essentials,14500.0,1,14500.0,False
9195,5108,2026-04-20,1054,Daniel Graham,daniel.graham73@gmail.com,Lagos,2024-09-03,Online,Completed,112,Assorted Toiletries Pack,Essentials,6300.0,4,25200.0,False
9346,5196,2026-03-18,1097,John Leblanc,john.leblanc85@outlook.com,Lagos,2025-03-05,In-store,Completed,106,Non-Stick Cookware Set,Home,32000.0,1,32000.0,False
9125,5067,2026-08-05,1036,Jason Hahn,jason.hahn52@yahoo.com,Abuja,2025-08-20,Online,Completed,108,Led Desk Lamp,Home,7200.0,1,7200.0,False
9390,5218,2026-03-13,1113,Brian Silva,brian.silva92@yahoo.com,Port Harcourt,2024-08-03,Online,Completed,106,Non-Stick Cookware Set,Home,32000.0,1,32000.0,False
9102,5055,2026-03-25,1034,Jeremy Johnson,jeremy.johnson96@outlook.com,Lagos,2024-09-09,In-store,Completed,109,Basmati Rice 10Kg,Essentials,14500.0,4,58000.0,False
9413,5229,2026-03-22,1116,Christopher Lopez,christopher.lopez55@yahoo.com,Lagos,2025-10-11,In-store,Completed,108,Led Desk Lamp,Home,7200.0,1,7200.0,False
9077,5040,2026-01-30,1025,Cynthia Diaz,cynthia.diaz69@outlook.com,Port Harcourt,2024-06-24,Online,Completed,108,Led Desk Lamp,Home,7200.0,2,14400.0,False
9133,5072,2026-01-28,1044,Whitney Hicks,whitney.hicks83@yahoo.com,Abuja,2026-02-26,Online,Completed,105,Sonic Standing Fan,Home,24500.0,2,49000.0,False
9309,5172,2026-08-08,1083,Michele Jones,michele.jones62@gmail.com,Abuja,2025-05-12,In-store,Returned,112,Assorted Toiletries Pack,Essentials,6300.0,1,6300.0,False
9151,5085,2026-08-15,1051,Alexander Le,alexander.le68@gmail.com,Port Harcourt,2026-03-08,Online,Completed,105,Sonic Standing Fan,Home,24500.0,1,21999.0,True
9244,5135,2026-08-28,1069,Chad Hodges,chad.hodges70@gmail.com,Abuja,2024-08-07,In-store,Completed,111,Detergent Powder 4Kg,Essentials,5200.0,2,10400.0,False
9027,5014,2026-04-18,1008,Debra Gardner,debra.gardner54@gmail.com,Port Harcourt,2025-07-12,Online,Completed,113,Air Fryer 5L,Electronics,62000.0,2,124000.0,False
9113,5061,2026-08-29,1035,Leslie Adams,leslie.adams96@outlook.com,Port Harcourt,2024-09-26,In-store,Completed,108,Led Desk Lamp,Home,7200.0,1,7200.0,False
9291,5164,2026-03-08,1077,Samuel Holmes,samuel.holmes25@gmail.com,Lagos,2024-09-11,Online,Returned,113,Air Fryer 5L,Electronics,62000.0,1,62000.0,False
9276,5153,2026-06-22,1070,Katie Anderson,katie.anderson74@outlook.com,Port Harcourt,2026-06-22,In-store,Cancelled,109,Basmati Rice 10Kg,Essentials,14500.0,1,14500.0,False
9383,5214,2026-07-20,1112,Amy Adkins,amy.adkins35@yahoo.com,Port Harcourt,2024-06-08,In-store,Cancelled,104,Bluetooth Wireless Earbuds,Electronics,15500.0,5,77500.0,False
9028,5014,2026-04-18,1008,Debra Gardner,debra.gardner54@gmail.com,Port Harcourt,2025-07-12,Online,Completed,110,Vegetable Oil 5L,Essentials,11800.0,4,47200.0,False
9380,5212,2026-07-27,1111,Tanya Riley,tanya.riley14@outlook.com,Lagos,2026-06-30,Online,Completed,107,Memory Foam Pillow,Home,9500.0,2,19000.0,False
9339,5192,2026-01-06,1095,James West,james.west73@gmail.com,Abuja,2024-05-02,In-store,Completed,103,Anker Power Bank 20000Mah,Electronics,18500.0,1,18500.0,False
9111,5059,2026-06-15,1034,Jeremy Johnson,jeremy.johnson96@outlook.com,Lagos,2024-09-09,Online,Completed,107,Memory Foam Pillow,Home,9500.0,1,9500.0,False
9436,5243,2026-06-07,1119,Pamela Sanchez,pamela.sanchez91@yahoo.com,Abuja,2025-07-18,Online,Completed,113,Air Fryer 5L,Electronics,62000.0,4,248000.0,False
9205,5113,2026-01-23,1056,Nancy Baker,nancy.baker17@gmail.com,Port Harcourt,,In-store,Cancelled,106,Non-Stick Cookware Set,Home,32000.0,1,32000.0,False
9191,5106,2026-03-11,1054,Daniel Graham,daniel.graham73@gmail.com,Lagos,2024-03-09,Online,Completed,112,Assorted Toiletries Pack,Essentials,6300.0,1,6300.0,False
9417,5232,2026-02-14,1116,Christopher Lopez,christopher.lopez55@yahoo.com,Lagos,2025-10-11,Online,Completed,112,Assorted Toiletries Pack,Essentials,6300.0,1,6300.0,False
9206,5113,2026-01-23,1056,Nancy Baker,nancy.baker17@gmail.com,Port Harcourt,,In-store,Cancelled,112,Assorted Toiletries Pack,Essentials,6300.0,1,6300.0,False
9263,5145,2026-08-25,1070,Katie Anderson,katie.anderson74@outlook.com,Port Harcourt,2026-06-22,In-store,Returned,102,Hp Pavilion Laptop,Electronics,420000.0,1,420000.0,False
9394,5220,2026-09-01,1113,Brian Silva,brian.silva92@yahoo.com,Port Harcourt,2024-08-03,Online,Completed,106,Non-Stick Cookware Set,Home,32000.0,1,32000.0,False
9057,5028,2026-07-01,1012,Matthew Moore,matthew.moore49@gmail.com,Lagos,2024-04-04,Online,Completed,112,Assorted Toiletries Pack,Essentials,6300.0,5,31500.0,False
9149,5084,2026-03-27,1051,Alexander Le,alexander.le68@gmail.com,Port Harcourt,2026-03-08,Online,Completed,110,Vegetable Oil 5L,Essentials,11800.0,2,23600.0,False
9088,5047,2026-04-08,1028,Deborah Lynch,deborah.lynch42@gmail.com,Lagos,2025-12-02,In-store,Completed,108,Led Desk Lamp,Home,7200.0,1,7200.0,False
9091,5048,2026-08-12,1029,George Daniel,george.daniel5@yahoo.com,Lagos,2026-04-21,Online,Completed,106,Non-Stick Cookware Set,Home,32000.0,3,96000.0,False
9098,5053,2026-05-25,1034,Jeremy Johnson,jeremy.johnson96@outlook.com,Lagos,2024-09-09,In-store,Completed,110,Vegetable Oil 5L,Essentials,11800.0,1,11800.0,False
9059,5029,2026-05-28,1012,Matthew Moore,matthew.moore49@gmail.com,Lagos,2024-04-04,In-store,Completed,110,Vegetable Oil 5L,Essentials,11800.0,4,47200.0,False
9117,5062,2026-09-09,1035,Leslie Adams,leslie.adams96@outlook.com,Port Harcourt,2024-09-26,In-store,Completed,105,Sonic Standing Fan,Home,24500.0,1,24500.0,False
9370,5208,2026-08-03,1105,Nicholas Galloway,nicholas.galloway45@gmail.com,Abuja,2024-05-15,Online,Completed,115,Office Chair,Home,45000.0,4,180000.0,False
9070,5035,2026-02-28,1018,Nicholas Arnold,nicholas.arnold9@gmail.com,Lagos,2025-12-22,In-store,Completed,113,Air Fryer 5L,Electronics,62000.0,1,62000.0,False
9322,5180,2026-12-03,1089,Collin Jordan,collin.jordan95@outlook.com,Lagos,2025-08-16,Online,Completed,105,Sonic Standing Fan,Home,24500.0,4,98000.0,False
9293,5165,2026-02-07,1078,David Walker,david.walker18@yahoo.com,Port Harcourt,2025-04-04,Online,Completed,112,Assorted Toiletries Pack,Essentials,6300.0,1,6300.0,False
9311,5173,2026-07-12,1085,Jason Anderson,jason.anderson34@yahoo.com,Lagos,2025-02-03,In-store,Completed,103,Anker Power Bank 20000Mah,Electronics,18500.0,2,37000.0,False
9367,5206,2026-04-12,1105,Nicholas Galloway,nicholas.galloway45@gmail.com,Abuja,2024-05-15,Online,Completed,105,Sonic Standing Fan,Home,24500.0,1,24500.0,False
9214,5118,2026-02-13,1062,Kimberly Moreno,kimberly.moreno58@gmail.com,Abuja,2025-06-13,Online,Completed,110,Vegetable Oil 5L,Essentials,11800.0,2,23600.0,False
9306,5171,2026-08-07,1082,Jeremy Whitehead,jeremy.whitehead31@gmail.com,Lagos,2026-02-10,Online,Completed,115,Office Chair,Home,45000.0,1,45000.0,False
9266,5146,2026-08-31,1070,Katie Anderson,katie.anderson74@outlook.com,Port Harcourt,2026-06-22,In-store,Completed,104,Bluetooth Wireless Earbuds,Electronics,15500.0,1,15500.0,False
9412,5229,2026-03-22,1116,Christopher Lopez,christopher.lopez55@yahoo.com,Lagos,2025-10-11,In-store,Completed,115,Office Chair,Home,45000.0,3,135000.0,False
9448,5251,2026-03-23,1122,Alexandra Donovan,alexandra.donovan71@gmail.com,Abuja,2025-08-19,Online,Completed,115,Office Chair,Home,45000.0,1,45000.0,False
9341,5193,2026-06-13,1097,John Leblanc,john.leblanc85@outlook.com,Lagos,2025-03-05,In-store,Completed,115,Office Chair,Home,45000.0,1,39507.0,True
9421,5234,2026-01-20,1117,Brooke Leonard,brooke.leonard43@gmail.com,Lagos,2024-01-04,Online,Completed,113,Air Fryer 5L,Electronics,62000.0,1,60149.0,True
9308,5172,2026-08-08,1083,Michele Jones,michele.jones62@gmail.com,Abuja,2025-05-12,In-store,Returned,115,Office Chair,Home,45000.0,4,180000.0,False
9262,5145,2026-08-25,1070,Katie Anderson,katie.anderson74@outlook.com,Port Harcourt,2026-06-22,In-store,Returned,112,Assorted Toiletries Pack,Essentials,6300.0,4,25200.0,False
9041,5020,2026-06-23,1010,Lisa Smith,lisa.smith55@yahoo.com,Lagos,2025-12-15,In-store,Completed,112,Assorted Toiletries Pack,Essentials,6300.0,2,12600.0,False
9226,5124,2026-08-14,1063,Aaron Nguyen,aaron.nguyen9@yahoo.com,Lagos,2024-08-18,In-store,Completed,101,Samsung 43-Inch Smart Tv,Electronics,185000.0,3,555000.0,False
9092,5049,2026-05-16,1030,Frank Gray,frank.gray9@gmail.com,Abuja,2024-10-01,Online,Completed,103,Anker Power Bank 20000Mah,Electronics,18500.0,1,18500.0,False
9135,5074,2026-03-21,1044,Whitney Hicks,whitney.hicks83@yahoo.com,Abuja,2026-02-26,In-store,Completed,103,Anker Power Bank 20000Mah,Electronics,18500.0,2,34496.0,True
9090,5047,2026-04-08,1028,Deborah Lynch,deborah.lynch42@gmail.com,Lagos,2025-12-02,In-store,Completed,109,Basmati Rice 10Kg,Essentials,14500.0,1,14500.0,False
9232,5127,2026-02-05,1066,Kyle Brown,kyle.brown8@gmail.com,Port Harcourt,2025-10-08,In-store,Completed,110,Vegetable Oil 5L,Essentials,11800.0,1,11800.0,False
9103,5056,2026-03-11,1034,Jeremy Johnson,jeremy.johnson96@outlook.com,Lagos,2024-09-09,In-store,Completed,108,Led Desk Lamp,Home,7200.0,2,14043.0,True
9313,5173,2026-12-07,1085,Jason Anderson,jason.anderson34@yahoo.com,Lagos,2025-02-03,In-store,Completed,104,Bluetooth Wireless Earbuds,Electronics,15500.0,1,15500.0,False
9294,5165,2026-02-07,1078,David Walker,david.walker18@yahoo.com,Port Harcourt,2025-04-04,Online,Completed,107,Memory Foam Pillow,Home,9500.0,2,19000.0,False
9171,5096,2026-08-20,1053,Joseph Davidson,joseph.davidson40@gmail.com,Lagos,2025-01-06,In-store,Completed,105,Sonic Standing Fan,Home,24500.0,1,24500.0,False
9310,5173,2026-07-12,1085,Jason Anderson,jason.anderson34@yahoo.com,Lagos,2025-02-03,In-store,Completed,105,Sonic Standing Fan,Home,24500.0,2,49000.0,False
9445,5248,2026-08-15,1121,Robert Silva,robert.silva70@gmail.com,Port Harcourt,2024-06-01,Online,Completed,112,Assorted Toiletries Pack,Essentials,6300.0,1,5356.0,True
9466,5259,2026-04-06,1128,Yolanda Ferrell,yolanda.ferrell23@yahoo.com,Lagos,2026-03-30,Online,Completed,109,Basmati Rice 10Kg,Essentials,14500.0,2,29000.0,False
9430,5240,2026-03-10,1119,Pamela Sanchez,pamela.sanchez91@yahoo.com,Abuja,2025-07-18,Online,Completed,104,Bluetooth Wireless Earbuds,Electronics,15500.0,4,62000.0,False
9015,5009,2026-01-12,1005,Robert Johnson,robert.johnson12@gmail.com,Lagos,2024-01-31,Online,Completed,102,Hp Pavilion Laptop,Electronics,420000.0,4,1680000.0,False
9423,5235,2026-04-08,1117,Brooke Leonard,brooke.leonard43@gmail.com,Lagos,2024-04-01,In-store,Completed,103,Anker Power Bank 20000Mah,Electronics,18500.0,1,17202.0,True
9434,5242,2026-09-10,1119,Pamela Sanchez,pamela.sanchez91@yahoo.com,Abuja,2025-07-18,In-store,Cancelled,108,Led Desk Lamp,Home,7200.0,1,7200.0,False
9121,5065,2026-05-31,1036,Jason Hahn,jason.hahn52@yahoo.com,Abuja,2025-08-20,Online,Completed,112,Assorted Toiletries Pack,Essentials,6300.0,1,5722.0,True
9043,5022,2026-07-07,1011,Linda Wolfe,linda.wolfe28@yahoo.com,Abuja,2024-08-06,Online,Completed,115,Office Chair,Home,45000.0,3,135000.0,False
9197,5109,2026-08-09,1055,Shawn Mckay,shawn.mckay63@gmail.com,Lagos,2026-01-19,In-store,Completed,109,Basmati Rice 10Kg,Essentials,14500.0,1,14500.0,False
9034,5018,2026-09-01,1010,Lisa Smith,lisa.smith55@yahoo.com,Lagos,2025-12-15,Online,Completed,101,Samsung 43-Inch Smart Tv,Electronics,185000.0,2,370000.0,False
9446,5249,2026-07-07,1122,Alexandra Donovan,alexandra.donovan71@gmail.com,Abuja,2025-08-19,Online,Completed,115,Office Chair,Home,45000.0,1,41055.0,True
9404,5225,2026-02-21,1114,Wesley Farrell,wesley.farrell82@yahoo.com,Lagos,2025-12-04,Online,Completed,108,Led Desk Lamp,Home,7200.0,3,21600.0,False
9267,5146,2026-08-31,1070,Katie Anderson,katie.anderson74@outlook.com,Port Harcourt,2026-06-22,In-store,Completed,113,Air Fryer 5L,Electronics,62000.0,1,57114.0,True
9318,5176,2026-04-03,1088,Lindsey Lee,lindsey.lee38@gmail.com,Lagos,2024-07-13,Online,Completed,106,Non-Stick Cookware Set,Home,32000.0,3,86979.0,True
9286,5160,2026-08-13,1074,Amber Blair,amber.blair94@gmail.com,Abuja,2026-06-03,Online,Completed,104,Bluetooth Wireless Earbuds,Electronics,15500.0,1,15500.0,False
9368,5207,2026-02-03,1105,Nicholas Galloway,nicholas.galloway45@gmail.com,Abuja,2024-05-15,Online,Completed,111,Detergent Powder 4Kg,Essentials,5200.0,3,15600.0,False
9017,5009,2026-01-12,1005,Robert Johnson,robert.johnson12@gmail.com,Lagos,2024-01-31,Online,Completed,107,Memory Foam Pillow,Home,9500.0,4,38000.0,False
9159,5090,2026-08-09,1051,Alexander Le,alexander.le68@gmail.com,Port Harcourt,2026-03-08,In-store,Completed,103,Anker Power Bank 20000Mah,Electronics,18500.0,1,18500.0,False
9067,5033,2026-06-11,1013,Susan Rogers,susan.rogers45@outlook.com,Abuja,2026-05-17,Online,Completed,105,Sonic Standing Fan,Home,24500.0,1,24500.0,False
9399,5223,2026-08-24,1113,Brian Silva,brian.silva92@yahoo.com,Port Harcourt,2024-08-03,Online,Returned,113,Air Fryer 5L,Electronics,62000.0,1,62000.0,False
9416,5231,2026-02-25,1116,Christopher Lopez,christopher.lopez55@yahoo.com,Lagos,2025-10-11,In-store,Completed,104,Bluetooth Wireless Earbuds,Electronics,15500.0,5,68886.0,True
9120,5064,2026-10-09,1035,Leslie Adams,leslie.adams96@outlook.com,Port Harcourt,2024-09-26,Online,Completed,111,Detergent Powder 4Kg,Essentials,5200.0,3,15600.0,False
9451,5252,2026-01-24,1123,James Moran,james.moran6@yahoo.com,Abuja,2024-05-10,Online,Cancelled,107,Memory Foam Pillow,Home,9500.0,1,9500.0,False
9066,5033,2026-06-11,1013,Susan Rogers,susan.rogers45@outlook.com,Abuja,2026-05-17,Online,Completed,115,Office Chair,Home,45000.0,3,135000.0,False
9441,5246,2026-05-31,1120,Brooke Harvey,brooke.harvey15@gmail.com,Port Harcourt,2024-01-10,In-store,Completed,103,Anker Power Bank 20000Mah,Electronics,18500.0,1,18500.0,False
9019,5010,2026-04-19,1005,Robert Johnson,robert.johnson12@gmail.com,Lagos,2024-01-31,Online,Completed,101,Samsung 43-Inch Smart Tv,Electronics,185000.0,1,185000.0,False
9154,5086,2026-05-20,1051,Alexander Le,alexander.le68@gmail.com,Port Harcourt,2026-03-08,Online,Returned,109,Basmati Rice 10Kg,Essentials,14500.0,2,29000.0,False
9360,5202,2026-03-23,1102,Melinda Martin,melinda.martin10@gmail.com,Abuja,2026-02-08,Online,Completed,105,Sonic Standing Fan,Home,24500.0,5,122500.0,False
9257,5140,2026-09-07,1070,Katie Anderson,katie.anderson74@outlook.com,Port Harcourt,2026-06-22,In-store,Completed,102,Hp Pavilion Laptop,Electronics,420000.0,1,420000.0,False
9295,5166,2026-05-06,1081,Chad Welch,chad.welch70@gmail.com,Lagos,2025-10-29,In-store,Completed,103,Anker Power Bank 20000Mah,Electronics,18500.0,3,55500.0,False
9273,5151,2026-08-14,1070,Katie Anderson,katie.anderson74@outlook.com,Port Harcourt,2026-06-22,Online,Returned,115,Office Chair,Home,45000.0,4,180000.0,False
9134,5073,2026-06-09,1044,Whitney Hicks,whitney.hicks83@yahoo.com,Abuja,2026-02-26,Online,Completed,115,Office Chair,Home,45000.0,2,79697.0,True
9254,5139,2026-07-14,1070,Katie Anderson,katie.anderson74@outlook.com,Port Harcourt,2026-06-22,Online,Completed,114,Microwave Oven 25L,Electronics,78500.0,1,78500.0,False
9271,5150,2026-09-04,1070,Katie Anderson,katie.anderson74@outlook.com,Port Harcourt,2026-06-22,Online,Completed,109,Basmati Rice 10Kg,Essentials,14500.0,4,58000.0,False
9162,5091,2026-03-26,1052,Erin Herrera,erin.herrera63@gmail.com,Port Harcourt,2024-11-27,In-store,Completed,111,Detergent Powder 4Kg,Essentials,5200.0,1,5200.0,False
9287,5161,2026-06-09,1074,Amber Blair,amber.blair94@gmail.com,Abuja,2026-06-03,Online,Completed,114,Microwave Oven 25L,Electronics,78500.0,1,78500.0,False
9340,5192,2026-01-06,1095,James West,james.west73@gmail.com,Abuja,2024-05-02,In-store,Completed,112,Assorted Toiletries Pack,Essentials,6300.0,2,12600.0,False
9355,5200,2026-04-04,1100,Yvette Huff,yvette.huff51@gmail.com,Lagos,2024-09-28,Online,Completed,109,Basmati Rice 10Kg,Essentials,14500.0,3,43500.0,False
9325,5182,2026-03-26,1089,Collin Jordan,collin.jordan95@outlook.com,Lagos,2025-08-16,Online,Completed,110,Vegetable Oil 5L,Essentials,11800.0,1,11800.0,False
9406,5227,2026-04-07,1116,Christopher Lopez,christopher.lopez55@yahoo.com,Lagos,2025-10-11,In-store,Completed,109,Basmati Rice 10Kg,Essentials,14500.0,5,72500.0,False
9002,5002,2026-03-20,1002,Joshua Walker,joshua.walker29@gmail.com,Abuja,2024-09-07,In-store,Returned,111,Detergent Powder 4Kg,Essentials,5200.0,1,5200.0,False
9225,5123,2026-08-10,1063,Aaron Nguyen,aaron.nguyen9@yahoo.com,Lagos,2024-08-18,In-store,Completed,103,Anker Power Bank 20000Mah,Electronics,18500.0,1,18500.0,False
9208,5114,2026-05-07,1056,Nancy Baker,nancy.baker17@gmail.com,Port Harcourt,,Online,Completed,113,Air Fryer 5L,Electronics,62000.0,5,310000.0,False
9118,5063,2026-01-18,1035,Leslie Adams,leslie.adams96@outlook.com,Port Harcourt,2024-09-26,In-store,Completed,114,Microwave Oven 25L,Electronics,78500.0,1,78500.0,False
9403,5225,2026-02-21,1114,Wesley Farrell,wesley.farrell82@yahoo.com,Lagos,2025-12-04,Online,Completed,104,Bluetooth Wireless Earbuds,Electronics,15500.0,1,15500.0,False
9338,5191,2026-03-21,1095,James West,james.west73@gmail.com,Abuja,2024-05-02,Online,Completed,108,Led Desk Lamp,Home,7200.0,1,7200.0,False
9345,5195,2026-05-06,1097,John Leblanc,john.leblanc85@outlook.com,Lagos,2025-03-05,Online,Completed,107,Memory Foam Pillow,Home,9500.0,2,19000.0,False
9265,5146,2026-08-31,1070,Katie Anderson,katie.anderson74@outlook.com,Port Harcourt,2026-06-22,In-store,Completed,114,Microwave Oven 25L,Electronics,78500.0,1,78500.0,False
9275,5153,2026-06-22,1070,Katie Anderson,katie.anderson74@outlook.com,Port Harcourt,2026-06-22,In-store,Cancelled,112,Assorted Toiletries Pack,Essentials,6300.0,1,6300.0,False
9071,5036,2026-05-06,1021,Janet Williams,janet.williams59@outlook.com,Abuja,2024-11-10,In-store,Completed,106,Non-Stick Cookware Set,Home,32000.0,2,64000.0,False
9129,5069,2026-05-22,1036,Jason Hahn,jason.hahn52@yahoo.com,Abuja,2025-08-20,In-store,Completed,107,Memory Foam Pillow,Home,9500.0,1,9500.0,False
9334,5188,2026-06-23,1092,Tracey Garcia,tracey.garcia8@outlook.com,Port Harcourt,2024-06-10,In-store,Cancelled,113,Air Fryer 5L,Electronics,62000.0,1,62000.0,False
9099,5053,2026-05-25,1034,Jeremy Johnson,jeremy.johnson96@outlook.com,Lagos,2024-09-09,In-store,Completed,112,Assorted Toiletries Pack,Essentials,6300.0,1,6300.0,False
9349,5197,2026-04-19,1098,Scott Callahan,scott.callahan41@yahoo.com,Port Harcourt,2025-06-19,Online,Completed,103,Anker Power Bank 20000Mah,Electronics,18500.0,1,18500.0,False
